,city,job,link,state,count
2233,Atlanta,IT Networking,"https://www.monster.com/jobs/q-it-networking-jobs-l-atlanta,-ga.aspx",Georgia,32.0
2234,San Antonio,IT Networking,"https://www.monster.com/jobs/q-it-networking-jobs-l-san-antonio,-tx.aspx",Texas,50.0
2235,Dallas,IT Networking,"https://www.monster.com/jobs/q-it-networking-jobs-l-dallas,-tx.aspx",Texas,45.0
2236,Colorado Springs,IT Networking,"https://www.monster.com/jobs/q-it-networking-jobs-l-colorado-springs,-co.aspx",Colorado,24.0
2237,Cincinnati,IT Operations Manager,"https://www.monster.com/jobs/q-it-operations-manager-jobs-l-cincinnati,-oh.aspx",Ohio,12.0
2238,Germantown,IT Operations Manager,"https://www.monster.com/jobs/q-it-operations-manager-jobs-l-germantown,-md.aspx",Maryland,1.0
2239,Aurora,IT Operations Manager,"https://www.monster.com/jobs/q-it-operations-manager-jobs-l-aurora,-co.aspx",Colorado,6.0
2240,Denver,IT Operations Manager,"https://www.monster.com/jobs/q-it-operations-manager-jobs-l-denver,-co.aspx",Colorado,6.0
2241,Des Moines,IT Operations Manager,"https://www.monster.com/jobs/q-it-operations-manager-jobs-l-des-moines,-ia.aspx",Iowa,3.0
2242,Detroit,IT Operations Manager,"https://www.monster.com/jobs/q-it-operations-manager-jobs-l-detroit,-mi.aspx",Michigan,4.0
2243,Seattle,IT Operations Manager,"https://www.monster.com/jobs/q-it-operations-manager-jobs-l-seattle,-wa.aspx",Washington,4.0
2244,Bridgeton,IT Operations Manager,"https://www.monster.com/jobs/q-it-operations-manager-jobs-l-bridgeton,-mo.aspx",Missouri,2.0
2245,Cupertino,IT Operations Manager,"https://www.monster.com/jobs/q-it-operations-manager-jobs-l-cupertino,-ca.aspx",California,10.0
2246,El Segundo,IT Operations Manager,"https://www.monster.com/jobs/q-it-operations-manager-jobs-l-el-segundo,-ca.aspx",California,2.0
2247,Southfield,IT Operations Support Analyst,"https://www.monster.com/jobs/q-it-operations-support-analyst-jobs-l-southfield,-mi.aspx",Michigan,3.0
2248,Springfield,IT Operations Support Analyst,"https://www.monster.com/jobs/q-it-operations-support-analyst-jobs-l-springfield,-va.aspx",Virginia,1.0
2249,Taylor,IT Operations Support Analyst,"https://www.monster.com/jobs/q-it-operations-support-analyst-jobs-l-taylor,-tx.aspx",Texas,2.0
2250,Pittsburgh,IT Operations Support Analyst,"https://www.monster.com/jobs/q-it-operations-support-analyst-jobs-l-pittsburgh,-pa.aspx",Pennsylvania,1.0
2251,Racine,IT Operations Support Analyst,"https://www.monster.com/jobs/q-it-operations-support-analyst-jobs-l-racine,-wi.aspx",Wisconsin,1.0
2252,Saint Louis,IT Operations Support Analyst,"https://www.monster.com/jobs/q-it-operations-support-analyst-jobs-l-saint-louis,-mo.aspx",Missouri,1.0
2253,Redmond,IT Operator,"https://www.monster.com/jobs/q-it-operator-jobs-l-redmond,-wa.aspx",Washington,17.0
2254,Bethesda,IT Operator,"https://www.monster.com/jobs/q-it-operator-jobs-l-bethesda,-md.aspx",Maryland,3.0
2255,Arlington,IT Operator,"https://www.monster.com/jobs/q-it-operator-jobs-l-arlington,-va.aspx",Virginia,3.0
2256,Athens,IT Operator,"https://www.monster.com/jobs/q-it-operator-jobs-l-athens,-ga.aspx",Georgia,1.0
2257,Chandler,IT Operator,"https://www.monster.com/jobs/q-it-operator-jobs-l-chandler,-az.aspx",Arizona,1.0
2258,Denver,IT Operator,"https://www.monster.com/jobs/q-it-operator-jobs-l-denver,-co.aspx",Colorado,1.0
2259,Los Angeles,IT Operator,"https://www.monster.com/jobs/q-it-operator-jobs-l-los-angeles,-ca.aspx",California,2.0
2260,New York City,IT Operator,"https://www.monster.com/jobs/q-it-operator-jobs-l-new-york-city,-ny.aspx",New York,1.0
2261,Philadelphia,IT Operator,"https://www.monster.com/jobs/q-it-operator-jobs-l-philadelphia,-pa.aspx",Pennsylvania,1.0
2262,Santa Monica,IT Operator,"https://www.monster.com/jobs/q-it-operator-jobs-l-santa-monica,-ca.aspx",California,2.0
2263,Atlanta,IT Part Time,"https://www.monster.com/jobs/q-it-part-time-jobs-l-atlanta,-ga.aspx",Georgia,2.0
2264,Newton,IT Part Time,"https://www.monster.com/jobs/q-it-part-time-jobs-l-newton,-nj.aspx",New Jersey,3.0
2265,Sacramento,IT Part Time,"https://www.monster.com/jobs/q-it-part-time-jobs-l-sacramento,-ca.aspx",California,2.0
2266,Saginaw,IT Part Time,"https://www.monster.com/jobs/q-it-part-time-jobs-l-saginaw,-mi.aspx",Michigan,2.0
2267,Seattle,IT Part Time,"https://www.monster.com/jobs/q-it-part-time-jobs-l-seattle,-wa.aspx",Washington,2.0
2268,Aliquippa,IT Part Time,"https://www.monster.com/jobs/q-it-part-time-jobs-l-aliquippa,-pa.aspx",Pennsylvania,1.0
2269,Auburn,IT Part Time,"https://www.monster.com/jobs/q-it-part-time-jobs-l-auburn,-wa.aspx",Washington,1.0
2270,Aurora,IT Part Time,"https://www.monster.com/jobs/q-it-part-time-jobs-l-aurora,-oh.aspx",Ohio,1.0
2271,Beaumont,IT Part Time,"https://www.monster.com/jobs/q-it-part-time-jobs-l-beaumont,-tx.aspx",Texas,1.0
2272,Biloxi,IT Part Time,"https://www.monster.com/jobs/q-it-part-time-jobs-l-biloxi,-ms.aspx",Mississippi,1.0
2273,Washington,IT Recruiter,"https://www.monster.com/jobs/q-it-recruiter-jobs-l-washington,-dc.aspx",District of Columbia,126.0
2274,Raleigh,IT Recruiter,"https://www.monster.com/jobs/q-it-recruiter-jobs-l-raleigh,-nc.aspx",North Carolina,66.0
2275,Harrisburg,IT Recruiter,"https://www.monster.com/jobs/q-it-recruiter-jobs-l-harrisburg,-pa.aspx",Pennsylvania,61.0
2276,Chicago,IT Recruiter,"https://www.monster.com/jobs/q-it-recruiter-jobs-l-chicago,-il.aspx",Illinois,54.0
2277,New York City,IT Recruiter,"https://www.monster.com/jobs/q-it-recruiter-jobs-l-new-york-city,-ny.aspx",New York,86.0
2278,Richmond,IT Recruiter,"https://www.monster.com/jobs/q-it-recruiter-jobs-l-richmond,-va.aspx",Virginia,39.0
2279,Novi,IT Recruiter,"https://www.monster.com/jobs/q-it-recruiter-jobs-l-novi,-mi.aspx",Michigan,51.0
2280,Des Moines,IT Recruiter,"https://www.monster.com/jobs/q-it-recruiter-jobs-l-des-moines,-ia.aspx",Iowa,30.0
2281,Arlington,IT Recruiter,"https://www.monster.com/jobs/q-it-recruiter-jobs-l-arlington,-va.aspx",Virginia,140.0
2282,Lansing,IT Recruiter,"https://www.monster.com/jobs/q-it-recruiter-jobs-l-lansing,-mi.aspx",Michigan,23.0
2283,Herndon,IT Sales Manager,"https://www.monster.com/jobs/q-it-sales-manager-jobs-l-herndon,-va.aspx",Virginia,1.0
2284,Washington,It Security,"https://www.monster.com/jobs/q-it-security-jobs-l-washington,-dc.aspx",District of Columbia,1000.0
2285,New York City,It Security,"https://www.monster.com/jobs/q-it-security-jobs-l-new-york-city,-ny.aspx",New York,390.0
2286,Atlanta,It Security,"https://www.monster.com/jobs/q-it-security-jobs-l-atlanta,-ga.aspx",Georgia,189.0
2287,Alexandria,It Security,"https://www.monster.com/jobs/q-it-security-jobs-l-alexandria,-va.aspx",Virginia,1000.0
2288,Chicago,It Security,"https://www.monster.com/jobs/q-it-security-jobs-l-chicago,-il.aspx",Illinois,164.0
2289,Seattle,It Security,"https://www.monster.com/jobs/q-it-security-jobs-l-seattle,-wa.aspx",Washington,206.0
2290,Arlington,It Security,"https://www.monster.com/jobs/q-it-security-jobs-l-arlington,-va.aspx",Virginia,1000.0
2291,San Francisco,It Security,"https://www.monster.com/jobs/q-it-security-jobs-l-san-francisco,-ca.aspx",California,170.0
2292,McLean,It Security,"https://www.monster.com/jobs/q-it-security-jobs-l-mclean,-va.aspx",Virginia,1000.0
2293,Annapolis Junction,It Security,"https://www.monster.com/jobs/q-it-security-jobs-l-annapolis-junction,-md.aspx",Maryland,376.0
2294,Washington,It Security And Ethical Hacking,"https://www.monster.com/jobs/q-it-security-and-ethical-hacking-jobs-l-washington,-dc.aspx",District of Columbia,144.0
2295,Chicago,It Security And Ethical Hacking,"https://www.monster.com/jobs/q-it-security-and-ethical-hacking-jobs-l-chicago,-il.aspx",Illinois,56.0
2296,Raleigh,It Security And Ethical Hacking,"https://www.monster.com/jobs/q-it-security-and-ethical-hacking-jobs-l-raleigh,-nc.aspx",North Carolina,37.0
2297,Chantilly,It Security And Ethical Hacking,"https://www.monster.com/jobs/q-it-security-and-ethical-hacking-jobs-l-chantilly,-va.aspx",Virginia,79.0
2298,Norfolk,It Security And Ethical Hacking,"https://www.monster.com/jobs/q-it-security-and-ethical-hacking-jobs-l-norfolk,-va.aspx",Virginia,17.0
2299,Scottsdale,It Security And Ethical Hacking,"https://www.monster.com/jobs/q-it-security-and-ethical-hacking-jobs-l-scottsdale,-az.aspx",Arizona,21.0
2300,Fort Meade,It Security And Ethical Hacking,"https://www.monster.com/jobs/q-it-security-and-ethical-hacking-jobs-l-fort-meade,-md.aspx",Maryland,65.0
2301,Philadelphia,It Security And Ethical Hacking,"https://www.monster.com/jobs/q-it-security-and-ethical-hacking-jobs-l-philadelphia,-pa.aspx",Pennsylvania,12.0
2302,Arlington,It Security And Ethical Hacking,"https://www.monster.com/jobs/q-it-security-and-ethical-hacking-jobs-l-arlington,-va.aspx",Virginia,146.0
2303,Cincinnati,It Security And Ethical Hacking,"https://www.monster.com/jobs/q-it-security-and-ethical-hacking-jobs-l-cincinnati,-oh.aspx",Ohio,11.0
2304,Phoenix,It Security Consultant,"https://www.monster.com/jobs/q-it-security-consultant-jobs-l-phoenix,-az.aspx",Arizona,3.0
2305,Denver,It Security Consultant,"https://www.monster.com/jobs/q-it-security-consultant-jobs-l-denver,-co.aspx",Colorado,2.0
2306,San Diego,It Security Consultant,"https://www.monster.com/jobs/q-it-security-consultant-jobs-l-san-diego,-ca.aspx",California,2.0
2307,Windsor,It Security Consultant,"https://www.monster.com/jobs/q-it-security-consultant-jobs-l-windsor,-ct.aspx",Connecticut,2.0
2308,Atlanta,It Security Consultant,"https://www.monster.com/jobs/q-it-security-consultant-jobs-l-atlanta,-ga.aspx",Georgia,1.0
2309,Charlotte,It Security Consultant,"https://www.monster.com/jobs/q-it-security-consultant-jobs-l-charlotte,-nc.aspx",North Carolina,1.0
2310,Foster City,It Security Consultant,"https://www.monster.com/jobs/q-it-security-consultant-jobs-l-foster-city,-ca.aspx",California,1.0
2311,McLean,It Security Consultant,"https://www.monster.com/jobs/q-it-security-consultant-jobs-l-mclean,-va.aspx",Virginia,1.0
2312,Wayne,It Security Consultant,"https://www.monster.com/jobs/q-it-security-consultant-jobs-l-wayne,-pa.aspx",Pennsylvania,1.0
2313,Seattle,IT Software,"https://www.monster.com/jobs/q-it-software-jobs-l-seattle,-wa.aspx",Washington,62.0
2314,Austin,IT Software,"https://www.monster.com/jobs/q-it-software-jobs-l-austin,-tx.aspx",Texas,40.0
2315,Jacksonville,IT Software,"https://www.monster.com/jobs/q-it-software-jobs-l-jacksonville,-fl.aspx",Florida,27.0
2316,Plano,IT Software,"https://www.monster.com/jobs/q-it-software-jobs-l-plano,-tx.aspx",Texas,44.0
2317,Washington,IT Software,"https://www.monster.com/jobs/q-it-software-jobs-l-washington,-dc.aspx",District of Columbia,69.0
2318,Atlanta,IT Software,"https://www.monster.com/jobs/q-it-software-jobs-l-atlanta,-ga.aspx",Georgia,20.0
2319,Westlake,IT Software,"https://www.monster.com/jobs/q-it-software-jobs-l-westlake,-tx.aspx",Texas,27.0
2320,Dearborn,IT Software,"https://www.monster.com/jobs/q-it-software-jobs-l-dearborn,-mi.aspx",Michigan,37.0
2321,Phoenix,IT Software,"https://www.monster.com/jobs/q-it-software-jobs-l-phoenix,-az.aspx",Arizona,19.0
2322,Weehawken,IT Software,"https://www.monster.com/jobs/q-it-software-jobs-l-weehawken,-nj.aspx",New Jersey,55.0
2323,Chantilly,IT Specialist,"https://www.monster.com/jobs/q-it-specialist-jobs-l-chantilly,-va.aspx",Virginia,594.0
2324,McLean,IT Specialist,"https://www.monster.com/jobs/q-it-specialist-jobs-l-mclean,-va.aspx",Virginia,703.0
2325,San Diego,IT Specialist,"https://www.monster.com/jobs/q-it-specialist-jobs-l-san-diego,-ca.aspx",California,82.0
2326,Washington,IT Specialist,"https://www.monster.com/jobs/q-it-specialist-jobs-l-washington,-dc.aspx",District of Columbia,538.0
2327,Saint Louis,IT Specialist,"https://www.monster.com/jobs/q-it-specialist-jobs-l-saint-louis,-mo.aspx",Missouri,70.0
2328,Reston,IT Specialist,"https://www.monster.com/jobs/q-it-specialist-jobs-l-reston,-va.aspx",Virginia,673.0
2329,Arlington,IT Specialist,"https://www.monster.com/jobs/q-it-specialist-jobs-l-arlington,-va.aspx",Virginia,731.0
2330,Bethesda,IT Specialist,"https://www.monster.com/jobs/q-it-specialist-jobs-l-bethesda,-md.aspx",Maryland,765.0
2331,Laurel,IT Specialist,"https://www.monster.com/jobs/q-it-specialist-jobs-l-laurel,-md.aspx",Maryland,290.0
2332,New York City,IT Specialist,"https://www.monster.com/jobs/q-it-specialist-jobs-l-new-york-city,-ny.aspx",New York,34.0
2333,Falls Church,IT Strategy Consultant,"https://www.monster.com/jobs/q-it-strategy-consultant-jobs-l-falls-church,-va.aspx",Virginia,7.0
2334,Alexandria,IT Strategy Consultant,"https://www.monster.com/jobs/q-it-strategy-consultant-jobs-l-alexandria,-va.aspx",Virginia,7.0
2335,Nantucket,IT Strategy Consultant,"https://www.monster.com/jobs/q-it-strategy-consultant-jobs-l-nantucket,-ma.aspx",Massachusetts,1.0
2336,Pasadena,IT Strategy Consultant,"https://www.monster.com/jobs/q-it-strategy-consultant-jobs-l-pasadena,-ca.aspx",California,1.0
2337,Seattle,IT Support,"https://www.monster.com/jobs/q-it-support-jobs-l-seattle,-wa.aspx",Washington,307.0
2338,New York City,IT Support,"https://www.monster.com/jobs/q-it-support-jobs-l-new-york-city,-ny.aspx",New York,339.0
2339,Washington,IT Support,"https://www.monster.com/jobs/q-it-support-jobs-l-washington,-dc.aspx",District of Columbia,488.0
2340,San Francisco,IT Support,"https://www.monster.com/jobs/q-it-support-jobs-l-san-francisco,-ca.aspx",California,148.0
2341,Chicago,IT Support,"https://www.monster.com/jobs/q-it-support-jobs-l-chicago,-il.aspx",Illinois,142.0
2342,Atlanta,IT Support,"https://www.monster.com/jobs/q-it-support-jobs-l-atlanta,-ga.aspx",Georgia,97.0
2343,Phoenix,IT Support,"https://www.monster.com/jobs/q-it-support-jobs-l-phoenix,-az.aspx",Arizona,116.0
2344,Austin,IT Support,"https://www.monster.com/jobs/q-it-support-jobs-l-austin,-tx.aspx",Texas,63.0
2345,Boston,IT Support,"https://www.monster.com/jobs/q-it-support-jobs-l-boston,-ma.aspx",Massachusetts,185.0
2346,Denver,IT Support,"https://www.monster.com/jobs/q-it-support-jobs-l-denver,-co.aspx",Colorado,96.0
2347,Coralville,IT Support Analyst,"https://www.monster.com/jobs/q-it-support-analyst-jobs-l-coralville,-ia.aspx",Iowa,14.0
2348,New York City,IT Support Analyst,"https://www.monster.com/jobs/q-it-support-analyst-jobs-l-new-york-city,-ny.aspx",New York,13.0
2349,Winona,IT Support Analyst,"https://www.monster.com/jobs/q-it-support-analyst-jobs-l-winona,-mn.aspx",Minnesota,8.0
2350,Atlanta,IT Support Analyst,"https://www.monster.com/jobs/q-it-support-analyst-jobs-l-atlanta,-ga.aspx",Georgia,5.0
2351,Dallas,IT Support Analyst,"https://www.monster.com/jobs/q-it-support-analyst-jobs-l-dallas,-tx.aspx",Texas,6.0
2352,Houston,IT Support Analyst,"https://www.monster.com/jobs/q-it-support-analyst-jobs-l-houston,-tx.aspx",Texas,5.0
2353,San Diego,IT Support Analyst,"https://www.monster.com/jobs/q-it-support-analyst-jobs-l-san-diego,-ca.aspx",California,4.0
2354,Farmington Hills,IT Support Analyst,"https://www.monster.com/jobs/q-it-support-analyst-jobs-l-farmington-hills,-mi.aspx",Michigan,4.0
2355,Seattle,IT Support Analyst,"https://www.monster.com/jobs/q-it-support-analyst-jobs-l-seattle,-wa.aspx",Washington,4.0
2356,Austin,IT Support Analyst,"https://www.monster.com/jobs/q-it-support-analyst-jobs-l-austin,-tx.aspx",Texas,3.0
2357,San Francisco,IT Support Engineer,"https://www.monster.com/jobs/q-it-support-engineer-jobs-l-san-francisco,-ca.aspx",California,9.0
2358,Seattle,IT Support Engineer,"https://www.monster.com/jobs/q-it-support-engineer-jobs-l-seattle,-wa.aspx",Washington,9.0
2359,Boston,IT Support Engineer,"https://www.monster.com/jobs/q-it-support-engineer-jobs-l-boston,-ma.aspx",Massachusetts,11.0
2360,Baltimore,IT Support Engineer,"https://www.monster.com/jobs/q-it-support-engineer-jobs-l-baltimore,-md.aspx",Maryland,3.0
2361,Bellevue,IT Support Engineer,"https://www.monster.com/jobs/q-it-support-engineer-jobs-l-bellevue,-wa.aspx",Washington,9.0
2362,New York City,IT Support Engineer,"https://www.monster.com/jobs/q-it-support-engineer-jobs-l-new-york-city,-ny.aspx",New York,7.0
2363,Palo Alto,IT Support Engineer,"https://www.monster.com/jobs/q-it-support-engineer-jobs-l-palo-alto,-ca.aspx",California,6.0
2364,Reston,IT Support Engineer,"https://www.monster.com/jobs/q-it-support-engineer-jobs-l-reston,-va.aspx",Virginia,8.0
2365,Waltham,IT Support Engineer,"https://www.monster.com/jobs/q-it-support-engineer-jobs-l-waltham,-ma.aspx",Massachusetts,11.0
2366,Concord,IT Support Engineer,"https://www.monster.com/jobs/q-it-support-engineer-jobs-l-concord,-ma.aspx",Massachusetts,11.0
2367,Plano,IT Support Specialist,"https://www.monster.com/jobs/q-it-support-specialist-jobs-l-plano,-tx.aspx",Texas,23.0
2368,New York City,IT Support Specialist,"https://www.monster.com/jobs/q-it-support-specialist-jobs-l-new-york-city,-ny.aspx",New York,21.0
2369,Chicago,IT Support Specialist,"https://www.monster.com/jobs/q-it-support-specialist-jobs-l-chicago,-il.aspx",Illinois,15.0
2370,San Francisco,IT Support Specialist,"https://www.monster.com/jobs/q-it-support-specialist-jobs-l-san-francisco,-ca.aspx",California,20.0
2371,Seattle,IT Support Specialist,"https://www.monster.com/jobs/q-it-support-specialist-jobs-l-seattle,-wa.aspx",Washington,14.0
2372,Cincinnati,IT Support Specialist,"https://www.monster.com/jobs/q-it-support-specialist-jobs-l-cincinnati,-oh.aspx",Ohio,12.0
2373,Las Vegas,IT Support Specialist,"https://www.monster.com/jobs/q-it-support-specialist-jobs-l-las-vegas,-nv.aspx",Nevada,7.0
2374,Austin,IT Support Specialist,"https://www.monster.com/jobs/q-it-support-specialist-jobs-l-austin,-tx.aspx",Texas,6.0
2375,Boston,IT Support Specialist,"https://www.monster.com/jobs/q-it-support-specialist-jobs-l-boston,-ma.aspx",Massachusetts,14.0
2376,Phoenix,IT Support Specialist,"https://www.monster.com/jobs/q-it-support-specialist-jobs-l-phoenix,-az.aspx",Arizona,9.0
2377,Richmond,IT Support Technician,"https://www.monster.com/jobs/q-it-support-technician-jobs-l-richmond,-va.aspx",Virginia,16.0
2378,Chicago,IT Support Technician,"https://www.monster.com/jobs/q-it-support-technician-jobs-l-chicago,-il.aspx",Illinois,10.0
2379,Dallas,IT Support Technician,"https://www.monster.com/jobs/q-it-support-technician-jobs-l-dallas,-tx.aspx",Texas,11.0
2380,Lubbock,IT Support Technician,"https://www.monster.com/jobs/q-it-support-technician-jobs-l-lubbock,-tx.aspx",Texas,6.0
2381,Atlanta,IT Support Technician,"https://www.monster.com/jobs/q-it-support-technician-jobs-l-atlanta,-ga.aspx",Georgia,6.0
2382,Kansas City,IT Support Technician,"https://www.monster.com/jobs/q-it-support-technician-jobs-l-kansas-city,-mo.aspx",Missouri,6.0
2383,Phoenix,IT Support Technician,"https://www.monster.com/jobs/q-it-support-technician-jobs-l-phoenix,-az.aspx",Arizona,9.0
2384,Pleasanton,IT Support Technician,"https://www.monster.com/jobs/q-it-support-technician-jobs-l-pleasanton,-ca.aspx",California,6.0
2385,Tallahassee,IT Support Technician,"https://www.monster.com/jobs/q-it-support-technician-jobs-l-tallahassee,-fl.aspx",Florida,5.0
2386,Austin,IT Support Technician,"https://www.monster.com/jobs/q-it-support-technician-jobs-l-austin,-tx.aspx",Texas,4.0
2387,Washington,IT System Manager,"https://www.monster.com/jobs/q-it-system-manager-jobs-l-washington,-dc.aspx",District of Columbia,4.0
2388,Aspen,IT System Manager,"https://www.monster.com/jobs/q-it-system-manager-jobs-l-aspen,-co.aspx",Colorado,3.0
2389,Dallas,IT System Manager,"https://www.monster.com/jobs/q-it-system-manager-jobs-l-dallas,-tx.aspx",Texas,3.0
2390,Portland,IT System Manager,"https://www.monster.com/jobs/q-it-system-manager-jobs-l-portland,-or.aspx",Oregon,3.0
2391,Westminster,IT System Manager,"https://www.monster.com/jobs/q-it-system-manager-jobs-l-westminster,-co.aspx",Colorado,3.0
2392,Mountain View,IT System Manager,"https://www.monster.com/jobs/q-it-system-manager-jobs-l-mountain-view,-ca.aspx",California,3.0
2393,New York City,IT System Manager,"https://www.monster.com/jobs/q-it-system-manager-jobs-l-new-york-city,-ny.aspx",New York,2.0
